issn_buscado,openalex_id,works_count,cited_by_count,h_index,2yr_mean_citedness,is_in_openalex,error
2992-8192,S4404675471,0,0,2,0.034482758620689655,True,
2007-4573,S4210203921,607,345,7,0.25806451612903225,True,
1870-2155,,0,0,0,0.0,False,
0188-6649;2007-8498,,0,0,0,0.0,False,
1405-1109,S4306524848,181,515,9,0.5531914893617021,True,
2395-9754,,0,0,0,0.0,False,
0187-7151;2448-7589,,0,0,0,0.0,False,
0188-4883,,0,0,0,0.0,False,
2954-4939,,0,0,0,0.0,False,
2992-7552,,0,0,0,0.0,False,
2007-3380,S4210189001,568,644,9,0.20270270270270271,True,
0188-9176;2007-7068,,0,0,0,0.0,False,
1870-5472;2594-0244,,0,0,0,0.0,False,
2007-6940,S4210177649,421,162,4,0.0967741935483871,True,
0186-0348;2395-8464,,0,0,0,0.0,False,
2683-2771,S4389157825,0,0,1,0.04081632653061224,True,
0185-1616;2448-4903,,0,0,0,0.0,False,
2448-6795,S4210220067,7,0,0,0.0,True,
2992-7978,S4404676578,0,0,2,0.0,True,
1607-050X;2448-5144,,0,0,0,0.0,False,
2395-9436;2954-4289,,0,0,0,0.0,False,
2007-4085,S2898322222,1980,823,6,0.13725490196078433,True,
2007-1124;2448-6698,,0,0,0,0.0,False,
2683-3301,,0,0,0,0.0,False,
0041-8935;2007-5340,,0,0,0,0.0,False,
0188-7653;2309-4982,,0,0,0,0.0,False,
0188-8897;2448-7333,,0,0,0,0.0,False,
2007-6614,,0,0,0,0.0,False,
0188-9273,S4387288072,0,0,1,0.0,True,
2007-4905,S4387290838,0,0,2,0.15,True,
2395-9304,S4387290507,0,0,1,0.043478260869565216,True,
0301-7036;2007-8951,,0,0,0,0.0,False,
2954-3606,S4387278556,0,0,2,0.09574468085106383,True,
2954-3517,,0,0,0,0.0,False,
0187-358X;2448-8321,,0,0,0,0.0,False,
0185-2574;2448-5179,,0,0,0,0.0,False,
2594-200X,S4210189041,224,199,5,0.27956989247311825,True,
2954-3614,S4387278362,0,0,5,0.45454545454545453,True,
2683-2674;2683-2682,,0,0,0,0.0,False,
0185-3325;0186-761X,,0,0,0,0.0,False,
0041-8633;2448-4873,,0,0,0,0.0,False,
2594-2824,S4210196341,85,111,5,0.2711864406779661,True,
2007-9648,S4210208586,98,14,2,0.017857142857142856,True,
1405-0927;2448-783X,,0,0,0,0.0,False,
2683-2453,S4387293002,0,0,3,0.45652173913043476,True,
2007-8846,S2737649210,607,832,10,0.17045454545454544,True,
2448-4830,S4210236230,153,86,4,0.1388888888888889,True,
2683-2585,S4210224391,237,236,6,0.2079646017699115,True,
2007-672X,,0,0,0,0.0,False,
1870-9036,S2737372215,354,835,12,0.4430379746835443,True,
2395-9851,S4306522110,10,4,1,0.0,True,
0188-8145,S4404533589,0,0,17,0.13580246913580246,True,
0185-1926;2448-8798,,0,0,0,0.0,False,
2007-784X,S4210233416,249,760,8,0.24615384615384617,True,
2683-1899,S4387290839,0,0,2,0.125,True,
2683-2917,S4220651195,144,28,3,0.0875,True,
1405-7107;2395-9576,,0,0,0,0.0,False,
2448-4849,S2736636447,1064,4708,20,0.717948717948718,True,
2448-4857,S4210190171,83,16,2,0.0,True,
2954-3843,S4387282929,0,0,2,0.025,True,
2954-4645,S4387288799,0,0,2,0.0684931506849315,True,
2448-7651,,0,0,0,0.0,False,
0185-1276;1870-3062,,0,0,0,0.0,False,
2448-8143,,0,0,0,0.0,False,
2395-969X;2448-5705,,0,0,0,0.0,False,
2683-2887,,0,0,0,0.0,False,
2448-8283,S4387997788,0,0,5,0.0,True,
0185-3880;2395-9053,,0,0,0,0.0,False,
0188-0837;2448-7880,,0,0,0,0.0,False,
1405-0269;2395-8782,,0,0,0,0.0,False,
2448-8704,S4210236231,163,210,7,0.1791044776119403,True,
1870-3666,,0,0,0,0.0,False,
1405-9959,,0,0,0,0.0,False,
1405-2253;2007-3496,,0,0,0,0.0,False,
2448-9026,S4210173401,146,103,3,0.08888888888888889,True,
2007-7629,S4210193212,286,400,6,0.40540540540540543,True,
2007-3828;2007-4018,,0,0,0,0.0,False,
2007-1558,S4404675559,0,0,3,0.045454545454545456,True,
2007-0705,S2737030008,670,1962,15,0.313953488372093,True,
0065-1737;2448-8445,,0,0,0,0.0,False,
2007-3615;2448-749X,,0,0,0,0.0,False,
0041-3011;2448-718X,,0,0,0,0.0,False,
1405-7786,,0,0,0,0.0,False,
0185-4259;2007-9176,,0,0,0,0.0,False,
2007-6703,S4210210037,239,363,6,0.2608695652173913,True,
2395-8596,S4210180021,154,339,6,0.19607843137254902,True,
2954-3568;2954-3576,,0,0,0,0.0,False,
2954-4890,,0,0,0,0.0,False,
2007-9850,,0,0,0,0.0,False,
2448-7910,S4210220068,211,225,6,0.0,True,
0185-0121;2448-6558,,0,0,0,0.0,False,
2448-8380,,0,0,0,0.0,False,
2683-1597,S4210234524,69,23,2,0.10416666666666667,True,
2683-3239,S4387282971,0,0,1,0.061224489795918366,True,
0188-9834;2395-8669,,0,0,0,0.0,False,
2395-8448,S4210167654,170,205,6,0.23529411764705882,True,
0185-013X;2448-6523,,0,0,0,0.0,False,
2007-0675,S4210195868,46,84,3,0.14035087719298245,True,
2448-9042,S4210171562,541,2831,20,0.8615384615384616,True,
2007-3992;2954-4149,,0,0,0,0.0,False,
1405-9436;2448-7724,,0,0,0,0.0,False,
2594-2166,S4210167813,174,39,3,0.0,True,
2007-1140;2448-8372,,0,0,0,0.0,False,
2594-1925,S4210236192,123,52,3,0.14516129032258066,True,
2007-4581,S4210218878,225,140,4,0.09615384615384616,True,
1405-2768;2395-9525,,0,0,0,0.0,False,
2954-355X,S4387282413,0,0,2,0.02127659574468085,True,
2007-6851,,0,0,0,0.0,False,
0185-2760;2395-9037,,0,0,0,0.0,False,
2448-685X,,0,0,0,0.0,False,
2448-4709,S4306526785,127,66,7,0.0,True,
2594-2727,S4210239373,93,19,2,0.25,True,
2683-2321,S4210224093,93,85,5,0.21428571428571427,True,
2007-7637,S4387290836,0,0,1,0.0,True,
2007-431X,S4387285331,0,0,4,0.19047619047619047,True,
2954-4750,S4387287162,0,0,2,0.1509433962264151,True,
2448-5241,S4404676842,0,0,4,0.1016949152542373,True,
1405-4094;2007-9133,,0,0,0,0.0,False,
2007-2538;2448-7295,,0,0,0,0.0,False,
1665-4412;2521-9758,,0,0,0,0.0,False,
1607-4041,S2737677493,918,6953,33,1.6825396825396826,True,
2007-9451,,0,0,0,0.0,False,
2007-4964,S4387278849,0,0,8,0.031746031746031744,True,
1665-5672,S4210168332,87,36,3,0.05660377358490566,True,
2007-4549;2448-8577,,0,0,0,0.0,False,
0185-0164;2448-654X,,0,0,0,0.0,False,
2683-3077,,0,0,0,0.0,False,
2954-4009,S4387288736,0,0,2,0.13793103448275862,True,
3061-726X,,0,0,0,0.0,False,
1405-888X;2395-8723,,0,0,0,0.0,False,
1405-0471;2448-7597,,0,0,0,0.0,False,
1665-2703;2448-8151,,0,0,0,0.0,False,
2448-8437,S4210202672,125,108,5,0.24050632911392406,True,
2007-4530;2007-8196,,0,0,0,0.0,False,
2448-6647,,0,0,0,0.0,False,
2007-4913,S4210169973,470,4507,14,0.5686274509803921,True,
0187-1811;2448-4946,,0,0,0,0.0,False,
2007-5162,,0,0,0,0.0,False,
2448-8097,,0,0,0,0.0,False,
2448-7848,S4387286331,0,0,2,0.0,True,
1665-0441,S2737862590,1112,3519,26,0.3490566037735849,True,
2007-1655;2007-8714,,0,0,0,0.0,False,
0188-7017;2448-850X,,0,0,0,0.0,False,
0188-5049;2448-7902,,0,0,0,0.0,False,
1870-0365,,0,0,0,0.0,False,
0187-6961;2395-9134,,0,0,0,0.0,False,
2448-7465;2594-0880,,0,0,0,0.0,False,
0186-7210;2448-6515,,0,0,0,0.0,False,
2448-5357,S4210213739,99,36,3,0.1111111111111111,True,
0188-7742;2954-4130,,0,0,0,0.0,False,
1870-3542;2683-2216,,0,0,0,0.0,False,
2954-3312,S4387280818,0,0,1,0.0,True,
2992-7927,,0,0,0,0.0,False,
2992-6947,,0,0,0,0.0,False,
2594-1100,S4210183389,433,354,7,0.2459016393442623,True,
2007-7033,S4210169729,377,1175,15,0.7966101694915254,True,
1870-4654;2448-7872,,0,0,0,0.0,False,
2007-1868,S4210226492,241,82,3,0.288135593220339,True,
0187-6074,,0,0,0,0.0,False,
0188-4638,,0,0,0,0.0,False,
1870-4255,,0,0,0,0.0,False,
2448-6019,S4210177802,261,91,4,0.17391304347826086,True,
2448-8690,,0,0,0,0.0,False,
1405-8421;2448-6183,,0,0,0,0.0,False,
2007-4921,S4210216608,239,25,3,0.09090909090909091,True,
2007-252X;2594-083X,,0,0,0,0.0,False,
2683-3344,S4389157917,0,0,1,0.05405405405405406,True,
2448-6760,S4210218093,135,417,9,0.6909090909090909,True,
1665-8574;2448-6914,,0,0,0,0.0,False,
1405-7425;2448-7147,,0,0,0,0.0,False,
2395-9479,,0,0,0,0.0,False,
1026-8774;2007-2902,,0,0,0,0.0,False,
2007-7521;2007-7858,,0,0,0,0.0,False,
2395-9061,S4210210180,253,71,3,0.1,True,
2007-5235,S4210193124,139,106,4,0.3829787234042553,True,
2007-8064,S2738568955,315,790,11,0.68,True,
2007-4751;2395-9800,,0,0,0,0.0,False,
2954-369X,S4387282088,0,0,3,0.1111111111111111,True,
1870-3267;2683-2879,,0,0,0,0.0,False,
2954-467X,S4387286927,0,0,2,0.02631578947368421,True,
2448-6469,,0,0,0,0.0,False,
2683-2208,S4210183367,118,70,5,0.0945945945945946,True,
1870-6916;2594-0716,,0,0,0,0.0,False,
1665-8620;2683-1937,,0,0,0,0.0,False,
1665-1200;2594-0619,,0,0,0,0.0,False,
2954-3924,,0,0,0,0.0,False,
2448-7066,S4210176672,5,5,1,0.0,True,
2395-8979,S4210200165,175,192,6,0.06818181818181818,True,
2007-4700,,0,0,0,0.0,False,
1405-9134,,0,0,0,0.0,False,
2992-6769,,0,0,0,0.0,False,
2594-0635,,0,0,0,0.0,False,
2683-3034,,0,0,0,0.0,False,
0188-9478;2594-066X,,0,0,0,0.0,False,
2007-8447,S4210211632,623,1970,17,0.2222222222222222,True,
2954-4076,S4387287528,0,0,3,0.02702702702702703,True,
1870-6924;2594-0708,,0,0,0,0.0,False,
1405-7794,,0,0,0,0.0,False,
1870-4115,S2737850270,425,934,12,0.4528301886792453,True,
1665-1596;2448-6248,,0,0,0,0.0,False,
2594-1828,,0,0,0,0.0,False,
2992-6963,,0,0,0,0.0,False,
2683-2135,S4210240167,69,19,2,0.1111111111111111,True,
1870-1442,S4210193047,297,277,7,0.1794871794871795,True,
1607-6079,S4210228760,666,1215,14,0.13513513513513514,True,
2992-7382,,0,0,0,0.0,False,
0186-4394;2448-7368,,0,0,0,0.0,False,
1870-6606;2683-3360,,0,0,0,0.0,False,
1665-8728;2594-0953,,0,0,0,0.0,False,
1870-4670;2448-7899,,0,0,0,0.0,False,
1665-8027;2007-8900,,0,0,0,0.0,False,
1665-0174;2007-5308,,0,0,0,0.0,False,
2594-1356,S4210238925,95,66,3,0.1111111111111111,True,
2683-300X,,0,0,0,0.0,False,
1870-4050,S4404677393,0,0,1,0.0,True,
0188-8900;2007-5618,,0,0,0,0.0,False,
2007-9370,S4387289053,0,0,1,0.0,True,
2007-6576,S4210220951,298,777,11,0.2,True,
2683-3247,S4387278517,0,0,1,0.11764705882352941,True,
2007-0411,S4210235695,91,61,2,0.06382978723404255,True,
2954-3878,,0,0,0,0.0,False,
2954-4459,S4387284837,0,0,2,0.07692307692307693,True,
2395-874X;2448-7090,,0,0,0,0.0,False,
2007-5936,S4210174390,166,375,7,0.5,True,
2448-573X;2448-6396,,0,0,0,0.0,False,
2448-6876,,0,0,0,0.0,False,
0187-0173;2007-8358,,0,0,0,0.0,False,
2448-8011,S4210210222,356,53,3,0.0,True,
2594-1682,S4210214138,134,144,5,0.17391304347826086,True,
2683-2763,S4387278995,0,0,2,0.022727272727272728,True,
2683-3263,S4387282900,0,0,1,0.02631578947368421,True,
2448-6418;2448-8224,,0,0,0,0.0,False,
1665-0557;2594-2190,,0,0,0,0.0,False,
2007-3062;2594-1348,,0,0,0,0.0,False,
2683-3050,,0,0,0,0.0,False,
2992-6823,,0,0,0,0.0,False,
2594-0198,S4210204897,116,117,5,0.36363636363636365,True,
2594-2999,S4210235215,186,261,7,0.22580645161290322,True,
1665-2037,,0,0,0,0.0,False,
2448-6094,S4210211112,122,239,7,0.8536585365853658,True,
2448-7481,S2738397455,401,721,11,0.2692307692307692,True,
2007-9834,S4210226601,206,86,4,0.25,True,
2007-5545;2007-5634,,0,0,0,0.0,False,
2007-7688;3061-7103,,0,0,0,0.0,False,
2448-5225,S4210225418,127,73,3,0.23943661971830985,True,
2594-1429,S4404661831,0,0,0,0.0,True,
1405-1451;2954-5056,,0,0,0,0.0,False,
2992-717X,,0,0,0,0.0,False,
2992-7994,,0,0,0,0.0,False,
2007-1183,S4210200374,57,21,2,0.017857142857142856,True,
1870-3550;2448-7228,,0,0,0,0.0,False,
0188-9141,,0,0,0,0.0,False,
2007-6347;2683-2836,,0,0,0,0.0,False,
2007-1191,S4210177717,334,444,9,0.1951219512195122,True,
0185-2450;1870-4913,,0,0,0,0.0,False,
1665-8973,S4387286336,0,0,6,0.05128205128205128,True,
2007-0500;2594-1879,,0,0,0,0.0,False,
2395-7999,S4387286955,0,0,1,0.02857142857142857,True,
2954-453X,,0,0,0,0.0,False,
2007-4948,S4210221395,250,657,8,0.11428571428571428,True,
2683-2747,S4387997779,0,0,1,0.05263157894736842,True,
2683-3255,S4387280544,0,0,2,0.15,True,
1870-5766;2594-2743,,0,0,0,0.0,False,
0187-0416,S4387283760,0,0,3,0.022222222222222223,True,
1870-896X,S4404661646,0,0,0,0.0,True,
2594-1674,S4210235453,204,87,4,0.5853658536585366,True,
2395-8944,S4389157597,0,0,1,0.05263157894736842,True,
2992-8184,S4392540493,0,0,3,0.14285714285714285,True,
2594-0082;2683-2038,,0,0,0,0.0,False,
2007-9796,S4210216978,38,22,3,0.1,True,
1870-6800;2992-7870,,0,0,0,0.0,False,
0185-0989;2954-5242,,0,0,0,0.0,False,
0188-9532;2395-9126,,0,0,0,0.0,False,
0187-7674;2683-2852,,0,0,0,0.0,False,
1665-7063;2395-8421,,0,0,0,0.0,False,
2448-525X,,0,0,0,0.0,False,
1665-0565;2594-021X,,0,0,0,0.0,False,
2683-295X,S4210236454,99,52,2,0.12195121951219512,True,
2007-5790,,0,0,0,0.0,False,
2954-5234,S4387288225,0,0,3,0.18181818181818182,True,
2007-5421;2007-6185,,0,0,0,0.0,False,
0187-702X,,0,0,0,0.0,False,
2954-4564,,0,0,0,0.0,False,
2954-470X,,0,0,0,0.0,False,
0185-9439;2395-9177,,0,0,0,0.0,False,
2594-2913,S4210234399,103,44,2,0.3333333333333333,True,
2992-7641,,0,0,0,0.0,False,
2007-4425;2007-4638,,0,0,0,0.0,False,
1870-2171,S4210204722,280,140,5,0.08,True,
0301-696X,S4210173257,77,52,7,0.27906976744186046,True,
2954-341X,S4387292076,0,0,2,0.05405405405405406,True,
1870-2147;2594-2816,,0,0,0,0.0,False,
2954-4955,,0,0,0,0.0,False,
2448-7430,S4210231960,385,173,4,0.15789473684210525,True,
1665-6830,,0,0,0,0.0,False,
0185-3082;2448-735X,,0,0,0,0.0,False,
2448-6388,S4210193147,126,196,7,1.1627906976744187,True,
1665-8221;2448-5403,,0,0,0,0.0,False,
2594-0163,S4210191595,407,402,8,0.5081967213114754,True,
2683-2410,S4387287959,0,0,3,0.07142857142857142,True,
2448-4717;2594-2115,,0,0,0,0.0,False,
2594-2204,S4210202969,62,6,1,0.08695652173913043,True,
1665-1537,,0,0,0,0.0,False,
2683-2054,S4387290835,0,0,1,0.0,True,
2395-8405,S4210180013,184,33,2,0.06349206349206349,True,
1870-7300;2448-4911,,0,0,0,0.0,False,
1870-7459,S4210170259,505,1399,15,0.19130434782608696,True,
2954-3495,S4387280873,0,0,2,0.14285714285714285,True,
2954-4378,,0,0,0,0.0,False,
1665-7551,,0,0,0,0.0,False,
2594-1933,,0,0,0,0.0,False,
2992-7935,S4404663801,0,0,1,0.0,True,
1405-0943,S4210221629,827,1191,13,0.11764705882352941,True,
2594-2956,S4210240942,68,97,5,0.175,True,
2448-6841,,0,0,0,0.0,False,
2007-1523,S2764497941,384,1407,17,0.25396825396825395,True,
2594-2883,S4404661957,0,0,2,0.0,True,
2007-9125,S4210229221,123,15,2,0.06666666666666667,True,
2683-1635;2683-166X,,0,0,0,0.0,False,
1870-316X,S4210177470,262,47,3,0.022727272727272728,True,
2448-4954,S4210176575,164,57,3,0.04878048780487805,True,
2007-736X,S4210182457,132,201,7,0.7586206896551724,True,
2007-9362;2395-9371,,0,0,0,0.0,False,
0016-7169;2954-436X,,0,0,0,0.0,False,
2007-5448,S4210206768,96,97,5,0.5185185185185185,True,
2007-977X,S4210193125,124,90,4,0.20588235294117646,True,
2007-493X,S4210239581,221,211,6,0.2692307692307692,True,
1665-6180;2007-1094,,0,0,0,0.0,False,
2954-4599,S4387286619,0,0,6,0.8333333333333334,True,
2683-1457;2683-1465,,0,0,0,0.0,False,
2683-3107,,0,0,0,0.0,False,
2007-8773,S2738129976,107,77,5,0.1282051282051282,True,
2007-011X;2594-1151,,0,0,0,0.0,False,
1562-4072,S4387280354,0,0,1,0.04477611940298507,True,
0186-0526;2683-3352,,0,0,0,0.0,False,
2448-864X;2683-1406,,0,0,0,0.0,False,
2448-5764,,0,0,0,0.0,False,
2007-249X;2448-5934,,0,0,0,0.0,False,
2448-4997,S4404660796,0,0,1,0.0,True,
2448-7317,,0,0,0,0.0,False,
2448-6051,,0,0,0,0.0,False,
2007-3100,,0,0,0,0.0,False,
2683-2062,S4210196454,48,10,2,0.0,True,
2683-2267,S4210212634,42,112,3,1.4166666666666667,True,
2007-7831,S4210226205,241,195,7,0.14814814814814814,True,
2448-489X,,0,0,0,0.0,False,
2448-6507,,0,0,0,0.0,False,
2007-6835,S4210207707,346,873,14,0.5471698113207547,True,
2007-8110,S4210233377,347,948,13,0.0,True,
1665-6415;2954-4270,,0,0,0,0.0,False,
2007-4387;2448-7937,,0,0,0,0.0,False,
0187-5795,S4210238944,142,98,4,0.1518987341772152,True,
1870-5308,S4210192543,382,1185,13,0.8461538461538461,True,
1405-0218,S4210208673,416,623,9,0.11428571428571428,True,
2007-7971;2448-6159,,0,0,0,0.0,False,
2007-2147;2683-1481,,0,0,0,0.0,False,
2683-2046,,0,0,0,0.0,False,
2992-8370,,0,0,0,0.0,False,
2448-7759;2448-8259,,0,0,0,0.0,False,
2007-1949,S4210193636,248,238,6,0.11904761904761904,True,
2992-6904,S4387291308,0,0,2,0.09090909090909091,True,
2007-9419,S4387288737,0,0,1,0.29411764705882354,True,
2395-9509;2395-9517,,0,0,0,0.0,False,
2992-8508,S4404669797,0,0,0,0.0,True,
2448-8992,,0,0,0,0.0,False,
1870-0160,S4210199526,241,356,7,0.75,True,
2448-6949,S4210171550,85,49,2,0.05555555555555555,True,
2683-2070,S4210176823,65,49,2,0.06451612903225806,True,
2007-9273,S4210214317,265,6,1,0.0,True,
1665-0921;2448-8585,,0,0,0,0.0,False,
2007-1833;2683-1813,,0,0,0,0.0,False,
2007-2120,S4210192499,46,26,2,0.0,True,
1665-0964;2954-3770,,0,0,0,0.0,False,
2395-9185,S4210182972,200,525,11,0.9259259259259259,True,
2007-7661,,0,0,0,0.0,False,
2683-2119,S4210183646,34,39,4,0.15,True,
1870-6703;2954-3967,,0,0,0,0.0,False,
1870-199X,S2898485876,910,1298,11,0.05649717514124294,True,
2992-6912,,0,0,0,0.0,False,
2954-3886,S4387282810,0,0,2,0.2413793103448276,True,
0187-750X;2594-0074,,0,0,0,0.0,False,
2992-7471,,0,0,0,0.0,False,
2992-8419,,0,0,0,0.0,False,
2954-4017,S4387284172,0,0,1,0.03125,True,
2448-6566,S4210229756,69,16,2,0.08333333333333333,True,
2992-7188,,0,0,0,0.0,False,
1870-1191;2448-539X,,0,0,0,0.0,False,
2683-1821,S4210225850,34,22,2,0.10810810810810811,True,
2448-8186,S4404675534,0,0,0,0.0,True,
2954-3649,S4387288839,0,0,2,0.05263157894736842,True,
2448-900X,S4210206525,62,27,2,0.034482758620689655,True,
2007-2082,S4210217021,95,124,5,0.21052631578947367,True,
1870-5464;2007-9877,,0,0,0,0.0,False,
2594-0430,,0,0,0,0.0,False,
2007-1639,S4210217065,92,77,3,0.1935483870967742,True,
0185-6618,,0,0,0,0.0,False,
2448-8119,S4210192295,91,67,5,0.25806451612903225,True,
2683-1740,,0,0,0,0.0,False,
1405-0315,,0,0,0,0.0,False,
1870-5960,S4210185087,59,15,5,0.18518518518518517,True,
2448-7155;2594-2832,,0,0,0,0.0,False,
2007-0772,,0,0,0,0.0,False,
0185-4534;2007-0802,,0,0,0,0.0,False,
2007-2031,S4210179100,29,51,7,0.6571428571428571,True,
2007-4999,S4210240703,42,15,2,0.0,True,
2992-7315,,0,0,0,0.0,False,
1870-6614;2448-7678,,0,0,0,0.0,False,
2954-4823,,0,0,0,0.0,False,
2992-7617,S4387997782,0,0,1,0.0,True,
2683-2046,,0,0,0,0.0,False,
2954-5099,,0,0,0,0.0,False,
2992-7048,,0,0,0,0.0,False,
2007-3461,,0,0,0,0.0,False,
0185-3481;2954-4602,,0,0,0,0.0,False,
2007-9265,,0,0,0,0.0,False,
2007-8587,,0,0,0,0.0,False,
2683-1430,S4210221530,92,53,3,0.2727272727272727,True,
1405-8448;2683-2690,,0,0,0,0.0,False,
2007-1469;2683-1953,,0,0,0,0.0,False,
2594-1852,S4387283512,0,0,2,0.15625,True,
2448-8739,S4210209902,91,64,3,0.034482758620689655,True,
2448-881X;2954-3975,,0,0,0,0.0,False,
1405-3543,,0,0,0,0.0,False,
1870-526X;2007-9494,,0,0,0,0.0,False,
2007-560X,S4210228354,205,53,3,0.0,True,
0543-7652;2007-5189,,0,0,0,0.0,False,
2992-7161,S4387292077,0,0,1,0.0,True,
2007-0926;2007-3240,,0,0,0,0.0,False,
2007-039X,,0,0,0,0.0,False,
2954-5110,S4404670406,0,0,1,0.038461538461538464,True,
1405-9657,,0,0,0,0.0,False,
2007-1647;2683-2518,,0,0,0,0.0,False,
0188-6657;2448-8232,,0,0,0,0.0,False,
2594-102X,S4387282874,0,0,2,0.10256410256410256,True,
2007-8137;2683-2577,,0,0,0,0.0,False,
2395-8766,S4210208597,30,2,1,0.0,True,
1405-9525;2954-3401,,0,0,0,0.0,False,
2448-6043,,0,0,0,0.0,False,
2448-8194,,0,0,0,0.0,False,
0185-2647,S4306509873,80,101,4,0.26666666666666666,True,
2395-7972,S4210187093,250,394,7,0.11538461538461539,True,
2594-2786,S4210175009,95,41,3,0.16666666666666666,True,
2448-5950,S4210236212,87,19,2,0.125,True,
2992-7447,S4387292763,0,0,1,0.0,True,
1870-7890,,0,0,0,0.0,False,
1405-0676,S4210205732,38,8,1,0.0,True,
2992-8273,,0,0,0,0.0,False,
2954-4025,S4404662993,0,0,1,0.0,True,
2992-7269;2992-734X,,0,0,0,0.0,False,
2992-8265,,0,0,0,0.0,False,
2992-8389,S4404675484,0,0,0,0.0,True,
2007-3283,S4387286540,0,0,3,0.09090909090909091,True,
2448-7600,,0,0,0,0.0,False,
2007-2740,,0,0,0,0.0,False,
2992-7307,S4404677386,0,0,3,0.6470588235294118,True,
2992-7463,,0,0,0,0.0,False,
2007-6487;2683-2526,,0,0,0,0.0,False,
1870-5650,,0,0,0,0.0,False,
2395-8715,S4210185312,329,540,9,0.3888888888888889,True,
2007-4107,S4393918043,0,0,3,0.0,True,
2992-7358,S4394735463,0,0,0,0.0,True,
2448-6108,,0,0,0,0.0,False,
2448-6493,,0,0,0,0.0,False,
2007-1450,,0,0,0,0.0,False,
2683-2623,S4210169429,0,0,0,0.0,True,
2448-7988;2448-7996,,0,0,0,0.0,False,
2954-3592,S4387287711,0,0,1,0.0,True,
2954-5145,S4404664169,0,0,0,0.0,True,
2448-7341,S4387281543,0,0,2,0.14285714285714285,True,
2992-7013,S4387291207,0,0,1,0.2,True,
2992-8621,,0,0,0,0.0,False,
1870-221X;2448-8402,,0,0,0,0.0,False,
2448-4822,,0,0,0,0.0,False,
1870-6622;2007-9869,,0,0,0,0.0,False,
2448-7767,,0,0,0,0.0,False,
2683-1791,S4210221191,31,32,3,0.26666666666666666,True,
2007-8463,S4210205739,35,17,2,0.17647058823529413,True,
2007-9117,S2737587072,63,18,1,0.0,True,
2007-3577;2007-6142,,0,0,0,0.0,False,
1870-6312,,0,0,0,0.0,False,
2683-2895,S4387282815,0,0,2,0.11764705882352941,True,
2007-4042,S4210216977,113,175,5,0.22727272727272727,True,
2954-4947,,0,0,0,0.0,False,
2448-9166,,0,0,0,0.0,False,
1870-0713;2448-9123,,0,0,0,0.0,False,
3061-7154,S4404661732,0,0,1,0.1,True,
2992-7846,S4404662902,0,0,1,0.0,True,
2007-7076,S4404676428,0,0,1,0.08333333333333333,True,
2594-2352,S4210232441,114,60,4,0.05263157894736842,True,
2683-2658,S4387283134,0,0,3,0.2459016393442623,True,
2007-2678,S2737073284,215,233,5,0.3181818181818182,True,
2683-2275,S4210228464,75,61,4,0.15384615384615385,True,
1870-0578;2448-5306,,0,0,0,0.0,False,
2007-7602;2007-7610,,0,0,0,0.0,False,
2594-0112,,0,0,0,0.0,False,
2448-5942,S4210195053,47,41,3,0.3,True,
2594-1208,S4210198621,32,5,2,0.07692307692307693,True,
2007-9907,S4210186990,138,167,5,0.3076923076923077,True,
2395-9215,S2898319120,405,486,7,0.0967741935483871,True,
2007-705X;2007-8145,,0,0,0,0.0,False,
2683-2615,S4220651853,46,7,1,0.043478260869565216,True,
2395-8847,,0,0,0,0.0,False,
0370-5943,S40275224,624,1330,15,0.0,True,
2992-720X,,0,0,0,0.0,False,
1870-7157,,0,0,0,0.0,False,
2954-4874,,0,0,0,0.0,False,
1665-5745,S2737856824,21,28,3,0.0,True,
2992-751X,,0,0,0,0.0,False,
2448-6809,S4387290085,0,0,1,0.14285714285714285,True,
2954-4254,,0,0,0,0.0,False,
2683-2143,S4210234309,49,22,2,0.30303030303030304,True,
2007-5510;2007-5723,,0,0,0,0.0,False,
2448-6124;2594-2107,,0,0,0,0.0,False,
2594-1046,S4210233472,40,28,3,0.13333333333333333,True,
2448-7562,,0,0,0,0.0,False,
2683-2941,,0,0,0,0.0,False,
2594-2336,S4210170613,12,4,2,0.0,True,
2594-0694,S4210167836,53,159,7,0.25,True,
2448-7694,S4210209547,73,70,4,0.0,True,
2007-3585,,0,0,0,0.0,False,
1665-3521,S4210193856,645,1308,14,0.14285714285714285,True,
0188-8234;1606-8459,,0,0,0,0.0,False,
2007-9990,S4210202581,96,122,5,0.2222222222222222,True,
2007-8242,,0,0,0,0.0,False,
2007-5278,S2737188191,156,173,7,0.7777777777777778,True,
2007-3739,S4220650813,151,58,3,0.11538461538461539,True,
0186-1891,,0,0,0,0.0,False,
2992-7064,,0,0,0,0.0,False,
2007-8412,,0,0,0,0.0,False,
2683-3298,,0,0,0,0.0,False,
2992-6939,S4387290149,0,0,3,0.11764705882352941,True,
2992-8680,S4404663252,0,0,1,0.09090909090909091,True,
2954-3541,S4387282490,0,0,3,0.0,True,
2992-7501,S4387997611,0,0,2,0.0,True,
3061-7081,S4404675027,0,0,1,0.0,True,
2395-9835,S2738925474,38,5,1,0.0,True,
2448-5616,S4404675797,0,0,1,0.0,True,
2007-6452;2992-779X,,0,0,0,0.0,False,
2954-3479,S4387285340,0,0,1,0.045454545454545456,True,
2448-6485,S4387284962,0,0,0,0.0,True,
2594-1321,S4210220331,186,505,11,0.4,True,
2007-9591,,0,0,0,0.0,False,
2448-7252,,0,0,0,0.0,False,
