oai_url,application,version,earliest_datestamp,repository_name,set_spec,context_name,stats_id,total_record_count,issn,country_marc,country_issn,country_tld,country_ip,country_consolidated,last_completed_update,first_beacon,last_beacon,last_oai_response,unresponsive_endpoint,unresponsive_context,record_count_2020,record_count_2021,record_count_2022,record_count_2023,issn_buscado,openalex_id,works_count,cited_by_count,h_index,2yr_mean_citedness,is_in_openalex,error,indice_visibilidad,indice_visibilidad_ajustado,tasa_indexacion_openalex,es_chile_activa
https://fdd.ufro.cl/ojs/index.php/index/oai,ojs,3.3.0.17,2014-01-10T11:45:40Z,Portal de Revistas Académicas de la Universidad de La Frontera,fdd,En las Fronteras del Derecho,554ec47e24b40,36,2735-7236,cl,CL,CL,,cl,2024-10-08 07:15:04+00:00,2023-06-07 04:09:43+00:00,2024-06-13 11:47:33+00:00,2024-10-08 07:14:59+00:00,0,0,0,0,15,13,2735-7236,S4387283165,0,0,2,0.1,True,,0.0,0.0,0.0,True
https://www.analesdelinstitutodelapatagonia.cl/index.php/index/oai,ojs,3.3.0.17,2013-10-13T22:19:44Z,Portal de Revistas Umag,analespatagonia,Anales del Instituto de la Patagonia -- ISSN 0718-686X,5c0e862b94fc6,458,0718-686X,Chile,CL,CL,US,cl,2024-10-07 05:26:39+00:00,2020-05-06 21:04:18+00:00,2024-09-24 01:25:00+00:00,2024-10-07 05:26:32+00:00,0,0,20,39,18,12,0718-686X,S4210209654,360,1242,14,0.4285714285714285,True,,2.7117903930131004,3.45,0.7860262008733624,True
https://revistaatemus.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-09-30T04:19:30Z,Revistas de la Universidad de Chile,atemus,Átemus,5a149fcb88c5f,142,0719-885X,Chile,CL,CL,CL,cl,2024-09-30 04:29:49+00:00,2020-08-03 16:50:17+00:00,2022-05-19 07:06:30+00:00,2024-09-30 04:19:30+00:00,0,0,19,18,14,12,0719-885X,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://revistas.uv.cl/index.php/index/oai,ojs,3.3.0.17,2015-05-13T16:48:26Z,Portal de revistas - Universidad de Valparaíso,Benessere,Benessere. Revista de Enfermería,5499cd3d812c2,72,0719-7764,cl,CL,CL,,cl,2024-10-13 06:09:19+00:00,2021-12-03 11:15:40+00:00,2024-10-17 12:38:42+00:00,2024-10-13 06:08:12+00:00,0,0,9,13,9,12,0719-7764,S4210218454,70,0,0,0.0,True,,0.0,0.0,0.9722222222222222,True
https://revistasochmedep.cl/index.php/index/oai,ojs,3.4.0.7,2022-04-27T16:36:39Z,,Revista,Archivos de la Sociedad Chilena de Medicina del Deporte,626349c365a3b,69,0719-7322,cl,CL,CL,,cl,2024-10-21 08:48:40+00:00,2022-04-22 17:49:40+00:00,2024-10-20 00:17:08+00:00,2024-10-21 08:48:32+00:00,0,0,5,7,5,12,0719-7322,S4393915628,0,0,0,0.0,True,,0.0,0.0,0.0,True
https://rduss.cl/index.php/index/oai,ojs,3.3.0.11,2022-08-03T17:44:04Z,,ojs,Revista de Derecho y Ciencias Sociales,62c8734487af7,59,0718-302X,cl,CL,CL,,cl,2024-09-30 10:13:45+00:00,2022-07-08 11:11:29+00:00,2024-10-14 22:19:58+00:00,2024-09-30 10:13:38+00:00,0,0,0,0,20,12,0718-302X,,0,0,0,0.0,False,,0.0,0.0,0.0,True
http://revistas.upla.cl/index.php/index/oai,ojs,3.3.0.16,2012-11-29T12:20:35Z,Portal de Revistas Científicas,NRP,Nueva Revista del Pacífico,62e49aa4ade22,208,0719-5176,cl,CL,CL,,cl,2024-10-12 05:19:27+00:00,2024-05-26 16:37:07+00:00,2024-10-01 18:01:52+00:00,2024-10-12 05:19:02+00:00,0,0,32,39,23,12,0719-5176,S4306521173,171,204,6,0.1555555555555555,True,,0.9807692307692308,1.1929824561403508,0.8221153846153846,True
https://estudiosdetransporte.org/index/oai,ojs,3.2.1.0,2015-09-07T18:22:32Z,Estudios de Transporte,sochitran,Estudios de Transporte,5593f38c74dff,143,2735-6299,Chile,CL,,US,cl,2024-09-29 06:22:21+00:00,2020-12-24 09:45:21+00:00,2024-10-18 17:55:16+00:00,2024-09-29 06:22:16+00:00,0,0,0,11,6,11,2735-6299,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://www.revistaenfoques.cl/index.php/index/oai,ojs,3.4.0.5,2014-11-19T13:25:41Z,Revista Enfoques,revista-uno,Revista Enfoques: Ciencia Política y Administración Pública,54500546efd5c,345,0718-9656,cl,CL,CL,,cl,2024-10-13 04:23:00+00:00,2024-06-24 15:30:31+00:00,2024-09-24 18:20:27+00:00,2024-10-13 04:22:56+00:00,0,0,13,8,8,11,0718-9656,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://revistas.udec.cl/index.php/index/oai,ojs,3.2.0.3,2017-05-14T04:45:46Z,Revistas Académicas Universidad de Concepción,cuadernos_de_filosofia,Cuadernos de Filosofía,58e51e0ae72e0,135,0716-9884,Chile,CL,CL,CL,cl,2024-10-02 07:40:56+00:00,2020-06-10 13:58:40+00:00,2022-12-26 11:47:32+00:00,2024-10-02 07:38:14+00:00,0,0,38,24,30,10,0716-9884,S4210186410,261,328,5,0.0588235294117647,True,,2.4296296296296296,1.2567049808429118,1.9333333333333331,True
https://revistas.uv.cl/index.php/index/oai,ojs,3.3.0.17,2015-05-13T16:48:26Z,Portal de revistas - Universidad de Valparaíso,asid,Applied Sciences in Dentistry,5499cd3d812c2,106,0719-5761,cl,CL,CL,,cl,2024-10-13 06:09:19+00:00,2021-12-03 11:15:40+00:00,2024-10-17 12:38:42+00:00,2024-10-13 06:08:12+00:00,0,0,38,43,11,10,0719-5761,S4210185397,77,55,2,0.0,True,,0.5188679245283019,0.7142857142857143,0.7264150943396226,True
https://revistatrenzar.cl/index.php/index/oai,ojs,3.3.0.8,2022-02-01T23:05:50Z,,ojs,"Trenzar. Revista de Educación Popular, Pedagogía Crítica e Investigación Militante (ISSN 2452-4301)",61dc75545301c,51,2452-4301,cl,CL,CL,,cl,2024-09-29 04:35:03+00:00,2022-01-10 10:05:51+00:00,2024-09-09 15:38:18+00:00,2024-09-29 04:34:57+00:00,0,0,0,0,0,10,2452-4301,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://revistas.uautonoma.cl/index.php/index/oai,ojs,3.3.0.10,2020-04-21T21:42:28Z,Revistas Académicas: Universidad Autonóma de Chile,riem,Revista Iberoamericana de Estudios Municipales,5e937713d7785,180,0719-1790,Chile,CL,CL,CL,cl,2024-09-30 05:42:47+00:00,2020-06-28 16:20:08+00:00,2024-10-11 19:47:19+00:00,2024-09-30 05:41:42+00:00,0,0,12,12,12,9,0719-1790,S4210235114,217,227,6,0.5,True,,1.261111111111111,1.0460829493087558,1.2055555555555555,True
https://revistas.uv.cl/index.php/index/oai,ojs,3.3.0.17,2015-05-13T16:48:26Z,Portal de revistas - Universidad de Valparaíso,Bolmicol,Boletín Micológico,5499cd3d812c2,571,0719-3114,cl,CL,CL,,cl,2024-10-13 06:09:19+00:00,2021-12-03 11:15:40+00:00,2024-10-17 12:38:42+00:00,2024-10-13 06:08:12+00:00,0,0,10,16,11,9,0719-3114,S4210207313,623,790,10,0.0714285714285714,True,,1.38353765323993,1.2680577849117174,1.0910683012259197,True
https://grecorromana.unab.cl/index.php/index/oai,ojs,3.3.0.13,2024-04-25T22:07:21Z,,grecorromana,Grecorromana. Revista Chilena de Estudios Clásicos,,44,0719-9902,cl,CL,CL,,cl,2024-09-28 06:31:35+00:00,2023-12-12 13:08:41+00:00,2024-10-10 11:50:22+00:00,2024-09-28 06:31:30+00:00,0,0,4,10,10,9,0719-9902,S4404669686,0,0,1,0.0476190476190476,True,,0.0,0.0,0.0,True
https://revistasteiniana.uc.cl/index.php/index/oai,ojs,3.2.1.4,2018-12-11T11:20:45Z,Revistas UC,STE,STEINIANA: Revista de Estudios Interdisciplinarios,5a281158ae477,74,0719-8728,cl,CL,CL,,cl,2024-10-12 05:29:25+00:00,2024-05-30 19:43:40+00:00,2024-09-12 14:48:25+00:00,2024-10-12 05:27:02+00:00,0,0,8,1,14,9,0719-8728,S4210226619,7,8,2,0.2352941176470588,True,,0.1081081081081081,1.1428571428571428,0.0945945945945946,True
https://www.sochiem.cl/revista-rechiem/index.php/index/oai,ojs,3.2.1.4,2022-04-08T21:20:47Z,,rechiem,Revista Chilena de Educación Matemática,5c8f50ff1c421,51,2452-5448,cl,CL,CL,CL,cl,2024-10-02 05:01:07+00:00,2020-05-26 06:58:26+00:00,2024-09-26 23:52:56+00:00,2024-10-02 05:00:59+00:00,0,0,10,20,9,8,2452-5448,S4210232693,43,79,4,1.0588235294117647,True,,1.5490196078431373,1.837209302325581,0.8431372549019608,True
https://revistavincularte.cl/index.php/index/oai,ojs,3.3.0.14,2023-06-22T19:10:03Z,,ojs,Vincularte,647e3b12278fe,77,2810-6636,cl,CL,CL,,cl,2024-10-20 07:05:52+00:00,2023-06-05 19:55:07+00:00,2024-10-08 13:16:20+00:00,2024-10-20 07:05:44+00:00,0,0,10,7,6,8,2810-6636,,0,0,0,0.0,False,,0.0,0.0,0.0,True
http://revistaucmaule.ucm.cl/index.php/index/oai,ojs,3.1.0.1,2018-09-08T01:12:20Z,Publicaciones Universidad Católica del Maule,revistaeduest,Revista de Educación Estadística,index_5097,27,2810-6164,cl,CL,CL,CL,cl,2024-10-21 07:23:48+00:00,2021-05-15 14:37:34+00:00,2021-05-15 14:37:34+00:00,2024-10-21 07:22:46+00:00,0,0,0,0,9,8,2810-6164,S4387285819,0,0,1,0.1,True,,0.0,0.0,0.0,True
https://revistas.usm.cl/index/oai,ojs,3.4.0.5,2024-07-25T15:42:00Z,,scientia,Scientia,1D046D4A-5938-42E2-9318-B8EC54C82758,45,0716-8446,cl,CL,CL,,cl,2024-10-13 05:22:29+00:00,2024-07-04 14:49:42+00:00,2024-09-23 13:16:14+00:00,2024-10-13 05:22:25+00:00,0,0,0,0,6,8,0716-8446,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://revista.celei.cl/index.php/index/oai,ojs,3.3.0.15,2024-10-07T06:08:29Z,,PREI,Polyphōnía. Revista de Educación Inclusiva / Polyphōnía. Journal of Inclusive Education,56e88cf73faa6,131,0719-7438,Chile,CL,CL,US,cl,2024-10-07 06:08:37+00:00,2020-05-03 09:17:33+00:00,2023-10-07 01:43:24+00:00,2024-10-07 06:08:29+00:00,0,0,14,23,19,7,0719-7438,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://100cs.cl/index.php/index/oai,ojs,3.2.0.3,2020-06-14T04:49:04Z,,cs,REVISTA DE HUMANIDADES Y CIENCIAS SOCIALES Y MULTIDISCIPLINARIA,5ebd0ba255b3d,157,0719-5737,Chile,CL,CL,GB,cl,2024-10-08 07:05:02+00:00,2020-05-14 02:18:26+00:00,2024-02-05 11:49:54+00:00,2024-10-08 07:04:58+00:00,0,0,0,29,6,7,0719-5737,S4387291892,0,0,0,0.0,True,,0.0,0.0,0.0,True
https://revistaobservatoriodeldeporte.cl/index.php/index/oai,ojs,3.2.0.3,2021-01-09T03:38:35Z,,odep,Revista Observatorio del Deporte,5ebd211545ae6,254,0719-5729,cl,CL,CL,GB,cl,2024-09-29 04:20:57+00:00,2020-05-14 13:32:05+00:00,2023-08-19 12:11:37+00:00,2024-09-29 04:20:53+00:00,0,0,26,11,20,7,0719-5729,S4387285479,0,0,1,0.1764705882352941,True,,0.0,0.0,0.0,True
https://revistas.uautonoma.cl/index.php/index/oai,ojs,3.3.0.10,2020-04-21T21:42:28Z,Revistas Académicas: Universidad Autonóma de Chile,jmabs,Journal of Management & Business Studies,5e937713d7785,66,2452-5340,Chile,CL,CL,CL,cl,2024-09-30 05:42:47+00:00,2020-06-28 16:20:08+00:00,2024-10-11 19:47:19+00:00,2024-09-30 05:41:42+00:00,0,0,4,19,12,7,2452-5340,S4210213301,61,50,3,0.2592592592592592,True,,0.7575757575757576,0.819672131147541,0.9242424242424242,True
http://revistaucmaule.ucm.cl/index.php/index/oai,ojs,3.1.0.1,2018-09-08T01:12:20Z,Publicaciones Universidad Católica del Maule,cuenfer,Cuadernos de Enfermería,index_5097,21,2735-7325,cl,CL,CL,CL,cl,2024-10-21 07:23:48+00:00,2021-05-15 14:37:34+00:00,2021-05-15 14:37:34+00:00,2024-10-21 07:22:46+00:00,0,0,0,8,0,7,2735-7325,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://revistas.uv.cl/index.php/index/oai,ojs,3.3.0.17,2015-05-13T16:48:26Z,Portal de revistas - Universidad de Valparaíso,Panambi,Panambí. Revista de Investigaciones Artísticas,5499cd3d812c2,165,0719-630X,cl,CL,CL,,cl,2024-10-13 06:09:19+00:00,2021-12-03 11:15:40+00:00,2024-10-17 12:38:42+00:00,2024-10-13 06:08:12+00:00,0,0,8,29,14,7,0719-630X,S4210185775,148,51,3,0.0,True,,0.3090909090909091,0.3445945945945945,0.896969696969697,True
https://rocc.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-10-04T05:02:43Z,Revistas de la Universidad de Chile,ROCC,Revista Odontológica Científica Chilena,5a149fcb88c5f,29,2735-7600,cl,CL,CL,,cl,2024-10-04 05:09:58+00:00,2022-03-07 10:40:49+00:00,2024-07-29 14:03:28+00:00,2024-10-04 05:02:43+00:00,0,0,0,0,15,7,2735-7600,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://pragmatikasolutions.com/consensus/ojs2/index.php/index/oai,ojs,3.1.1.4,2018-12-02T20:39:22Z,,consensus,Pragmatika review,5a7d128e6c50f,134,2452-5006,cl,CL,,,cl,2022-11-25 04:45:10+00:00,2022-08-20 23:57:53+00:00,2022-09-16 11:31:47+00:00,2022-11-25 04:45:10+00:00,1,0,24,28,32,7,2452-5006,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://www.revistas.usach.cl/historico/index.php/index/oai,ojs,3.4.0.5,2013-05-03T13:45:31Z,Revistas y Publicaciones de la Universidad de Santiago de Chile,remetallica,Remetallica,5b22733b94176,234,0716-291X,cl,CL,CL,,cl,2024-09-30 10:11:05+00:00,2024-08-21 19:33:33+00:00,2024-10-15 20:32:41+00:00,2024-09-30 10:10:22+00:00,0,0,0,8,7,7,0716-291X,S4210234839,20,3,1,0.0769230769230769,True,,0.0128205128205128,0.15,0.0854700854700854,True
https://www.projurepucv.cl/index.php/index/oai,ojs,3.3.0.13,2024-10-21T04:57:54Z,Revista de Derecho de la Pontificia Universidad Católica de Valparaíso,rderecho,Pro Jure Revista de Derecho - Pontificia Universidad Católica de Valparaíso,648cb454e7982,1043,2810-7659,cl,CL,CL,,cl,2024-10-21 04:58:05+00:00,2024-09-06 17:01:30+00:00,2024-10-15 19:26:44+00:00,2024-10-21 04:57:55+00:00,0,0,16,22,10,7,2810-7659,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://boletinanestesia.uchile.cl/index.php/index/oai,ojs,3.3.0.8,2024-10-08T04:26:04Z,Revistas de la Universidad de Chile,BA,Boletín de Anestesia,5a149fcb88c5f,20,2735-6310,Chile,CL,CL,CL,cl,2024-10-08 04:35:45+00:00,2020-05-04 07:27:54+00:00,2022-11-15 11:52:21+00:00,2024-10-08 04:26:05+00:00,0,0,4,5,5,6,2735-6310,,0,0,0,0.0,False,,0.0,0.0,0.0,True
http://revistapai.ucm.cl/index.php/index/oai,ojs,3.1.0.1,2018-09-08T01:12:20Z,Publicaciones Universidad Católica del Maule,revistapai,Pensamiento y Acción Interdisciplinaria,index_5098,133,0719-8078,Chile,CL,CL,CL,cl,2024-10-11 05:34:32+00:00,2021-05-15 14:37:34+00:00,2021-05-15 14:37:34+00:00,2024-10-11 05:33:52+00:00,0,0,8,19,30,6,0719-8078,S4210172884,93,99,5,0.0833333333333333,True,,0.7443609022556391,1.064516129032258,0.6992481203007519,True
https://revistas.uv.cl/index.php/index/oai,ojs,3.3.0.17,2015-05-13T16:48:26Z,Portal de revistas - Universidad de Valparaíso,IEYA,"Revista Infancia, Educación y Aprendizaje",5499cd3d812c2,381,0719-6202,cl,CL,CL,,cl,2024-10-13 06:09:19+00:00,2021-12-03 11:15:40+00:00,2024-10-17 12:38:42+00:00,2024-10-13 06:08:12+00:00,0,0,27,6,15,6,0719-6202,S4210167820,345,563,10,0.3571428571428571,True,,1.4776902887139107,1.6318840579710143,0.905511811023622,True
https://www.politicayestrategia.cl/index.php/index/oai,ojs,3.1.2.4,2017-08-21T23:25:01Z,Open Journal Systems,cdt,Cuaderno de trabajo,5966e94e918b4,75,0719-4110,cl,CL,CL,CL,cl,2024-09-29 07:05:44+00:00,2020-05-04 06:27:08+00:00,2021-10-28 06:48:05+00:00,2024-09-29 07:05:25+00:00,0,0,0,59,6,6,0719-4110,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://revistas.ugm.cl/index.php/index/oai,ojs,3.3.0.14,2015-11-29T20:28:32Z,Revistas Académicas de la Universidad Gabriela Mistral,rnodos,Revista Nodos,55cba1251de7d,6,2810-6008,cl,CL,CL,CL,cl,2023-10-23 04:11:00+00:00,2020-05-01 20:41:16+00:00,2023-04-12 15:05:06+00:00,2023-10-14 06:20:37+00:00,1,0,0,0,0,6,2810-6008,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://www.revistas.usach.cl/historico/index.php/index/oai,ojs,3.4.0.5,2013-05-03T13:45:31Z,Revistas y Publicaciones de la Universidad de Santiago de Chile,publicitas,Publicitas,5b22733b94176,136,0719-4005,cl,CL,CL,,cl,2024-09-30 10:11:05+00:00,2024-08-21 19:33:33+00:00,2024-10-15 20:32:41+00:00,2024-09-30 10:10:22+00:00,0,0,15,13,13,6,0719-4005,,0,0,0,0.0,False,,0.0,0.0,0.0,True
https://revistas.uautonoma.cl/index.php/index/oai,ojs,3.3.0.10,2020-04-21T21:42:28Z,Revistas Académicas: Universidad Autonóma de Chile,ejpad,"European Journal of Child Development, Education and Psychopathology",5e937713d7785,113,2340-924X,Spain,ES,CL,CL,es,2024-09-30 05:42:47+00:00,2020-06-28 16:20:08+00:00,2024-10-11 19:47:19+00:00,2024-09-30 05:41:42+00:00,0,0,15,11,0,10,2340-924X,S4210199634,146,338,7,0.0,True,,2.9911504424778763,2.315068493150685,1.2920353982300885,True
https://textoshibridos.uai.cl/index.php/index/oai,ojs,3.1.2.4,2020-01-24T21:34:33Z,,textoshibridos,Textos Híbridos,5de6b6191f24c,148,2157-0159,California,US,CL,US,us,2024-10-04 06:24:37+00:00,2020-05-03 13:15:59+00:00,2024-08-22 23:48:32+00:00,2024-10-04 06:24:31+00:00,0,0,13,27,17,13,2157-0159,S4210216268,1,0,0,0.0,True,,0.0,0.0,0.0067567567567567,True
