nombre_revista,issn_original,url_ojs,institucion,region,issn_buscado,crossref_id,is_in_crossref,error,last_status_check_time,current_dois,backfile_dois,total_dois,affiliations_current,abstracts_current,licenses_current,orcids_current,update_policies_current,ror_ids_current,similarity_checking_current,funders_current,award_numbers_current,references_current,affiliations_backfile,abstracts_backfile,licenses_backfile,orcids_backfile,update_policies_backfile,ror_ids_backfile,similarity_checking_backfile,funders_backfile,award_numbers_backfile,references_backfile,has_preprints,is_preprint_count,has_versions,is_version_count,replacement_relations,same_as_relations,total_version_relations,title,publisher,subject,flags,breakdowns
Cuadernos Médico Sociales,0716-1336;2735-7759,,,,0716-1336;2735-7759,0716-1336,True,,1763860217352.0,206,143,349,0.0,0.529126213592233,0.9514563106796117,0.02427184466019417,0.0,0.0,0.9514563106796117,0.0,0.0,0.0,0.0,0.3636363636363636,0.951048951048951,0.006993006993006993,0.0,0.0,0.951048951048951,0.0,0.0,0.0,0,0,0,0,0,0,0,Cuadernos Médico Sociales,Colegio Medico de Chile A.G,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2022, 100], [2024, 77], [2023, 69], [2025, 60], [2021, 42], [2020, 1]]}"
"Revista AIDIS de ingeniería y ciencias ambientales: Investigación, desarrollo y práctica",0718-378X,,,,0718-378X,0718-378X,True,,1763858851559.0,126,315,441,0.0,0.9365079365079365,0.9365079365079365,0.4285714285714286,0.0,0.0,0.9365079365079365,0.0,0.0,0.626984126984127,0.0,0.1936507936507937,0.09523809523809525,0.2380952380952381,0.0,0.0,0.2920634920634921,0.0,0.0,0.3111111111111111,0,0,0,0,0,0,0,Revista AIDIS de Ingeniería y Ciencias Ambientales Investigación desarrollo y práctica,Universidad Nacional Autonoma de Mexico,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': True, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': True, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2022, 94], [2021, 93], [2020, 74], [2023, 60], [2024, 48], [2019, 43], [2025, 18], [2018, 11]]}"
Revista Peruana de Derecho Internacional,0035-0370;2663-0222,,,,0035-0370;2663-0222,0035-0370,True,,1763859350385.0,230,370,600,0.0,0.4173913043478261,0.9521739130434783,0.0,0.0,0.0,0.808695652173913,0.0,0.0,0.0,0.0,0.4783783783783784,0.8918918918918919,0.0,0.0,0.0,0.6324324324324324,0.0,0.0,0.0,0,0,0,0,0,0,0,Revista Peruana de Derecho Internacional,Sociedad Peruana de Derecho Internacional,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': False, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2024, 101], [2023, 76], [2020, 63], [2021, 57], [2018, 56], [2025, 53], [2022, 52], [2019, 44], [2014, 28], [2017, 26], [2015, 24], [2016, 20]]}"
BOSQUE,0304-8799;0717-9200,,,,0304-8799;0717-9200,0304-8799,True,,1763943675617.0,108,1217,1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3294987674609696,0.0,0.0,0.0,0,0,0,0,0,0,0,Bosque (Valdivia),SciELO Agencia Nacional de Investigación y Desarrollo (ANID),[],"{'deposits-abstracts-current': False, 'deposits-orcids-current': False, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': False, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': False, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': False, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': False, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2016, 63], [2017, 58], [2015, 53], [2023, 52], [2012, 49], [2014, 46], [2005, 46], [2018, 41], [2024, 38], [2013, 37], [2019, 35], [2007, 35], [2020, 34], [2011, 33], [2004, 33], [2022, 32], [2021, 32], [2003, 29], [2010, 28], [2006, 28], [2008, 27], [1995, 27], [1998, 26], [1997, 25], [2002, 24], [2000, 24], [1996, 24], [1999, 23], [1994, 23], [2009, 22], [2001, 21], [1987, 21], [1993, 19], [1991, 19], [1988, 19], [1986, 19], [2025, 18], [1992, 18], [1985, 18], [1990, 15], [1989, 11], [1975, 11], [1979, 10], [1984, 9], [1981, 8], [1980, 8], [1977, 8], [1976, 8], [1978, 7], [1983, 6], [1982, 5]]}"
Revista Chilena de Educación Científica,0717-9618;2810-6040,,,,0717-9618;2810-6040,,False,Journal not found in Crossref,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,[],[],{}
Revista Chilena de Literatura,0048-7651;0718-2295,,,,0048-7651;0718-2295,0718-2295,True,Journal not found in Crossref,1763943675081.0,83,848,931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Revista chilena de literatura,SciELO Agencia Nacional de Investigación y Desarrollo (ANID),[],"{'deposits-abstracts-current': False, 'deposits-orcids-current': False, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': False, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': False, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': False, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': False, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': False, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2021, 84], [2022, 72], [2015, 57], [2014, 57], [2020, 56], [2016, 54], [2023, 52], [2013, 51], [2011, 48], [2019, 46], [2018, 41], [2009, 40], [2017, 35], [2010, 35], [2024, 31], [2012, 31], [2008, 31], [2007, 30], [2006, 30], [2004, 26], [2005, 24]]}"
REXE- Revista de Estudios y Experiencias en Educación,0718-5162,,,,0718-5162,0718-5162,True,,1763858171891.0,169,377,546,0.893491124260355,0.893491124260355,0.893491124260355,0.8698224852071006,0.0,0.8224852071005917,0.893491124260355,0.0,0.0,0.6331360946745562,0.4509283819628647,0.649867374005305,0.1352785145888594,0.2891246684350133,0.0,0.007957559681697613,0.4907161803713528,0.0,0.0,0.2254641909814324,0,0,0,0,0,0,0,Revista de Estudios y Experiencias en Educación,Universidad Catolica de la Santisima Concepcion,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': True, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': True, 'deposits-articles': True, 'deposits-affiliations-current': True, 'deposits-funders-current': False, 'deposits-references-backfile': True, 'deposits-ror-ids-backfile': True, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': True, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2021, 77], [2022, 73], [2023, 66], [2024, 62], [2018, 58], [2020, 54], [2019, 43], [2025, 41], [2016, 35], [2017, 29], [2002, 7], [2007, 1]]}"
Literatura y Lingüística,0716-5811;0717-621X,,,,0716-5811;0717-621X,0716-5811,True,,1763943677114.0,129,970,1099,0.0,0.9147286821705426,1.0,0.8527131782945736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4711340206185567,0.0711340206185567,0.007216494845360825,0.0,0.0,0.4505154639175258,0.0,0.0,0.0,0,0,0,0,0,0,0,Literatura y lingüística,Universidad Catolica Silva Henriquez,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2018, 207], [2014, 97], [2015, 79], [2023, 63], [2016, 47], [2012, 47], [2024, 45], [2021, 44], [2020, 43], [2017, 42], [2019, 38], [2013, 30], [2011, 26], [1998, 26], [2022, 25], [2001, 25], [2007, 22], [2006, 22], [2005, 22], [2025, 21], [2010, 21], [2003, 21], [2008, 20], [2000, 19], [2004, 18], [1997, 18], [2009, 11]]}"
Boletín de Filología,0067-9674;0718-9303,,,,0067-9674;0718-9303,0718-9303,True,Journal not found in Crossref,1763943792865.0,96,374,470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Boletín de filología,SciELO Agencia Nacional de Investigación y Desarrollo (ANID),[],"{'deposits-abstracts-current': False, 'deposits-orcids-current': False, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': False, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': False, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': False, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': False, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': False, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2023, 41], [2022, 39], [2021, 37], [2024, 36], [2020, 36], [2013, 33], [2014, 32], [2019, 27], [2016, 25], [2012, 24], [2018, 22], [2017, 22], [2011, 22], [2015, 21], [2025, 19], [2010, 19], [2009, 15]]}"
Revista de otorrinolaringología y cirugía de cabeza y cuello,0718-4816,,,,0718-4816,0718-4816,True,,1763943675902.0,150,924,1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Revista de otorrinolaringología y cirugía de cabeza y cuello,SciELO Agencia Nacional de Investigación y Desarrollo (ANID),[],"{'deposits-abstracts-current': False, 'deposits-orcids-current': False, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': False, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': False, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': False, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': False, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': False, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2021, 83], [2020, 73], [2022, 70], [2017, 69], [2018, 66], [2019, 65], [2008, 65], [2023, 61], [2024, 60], [2016, 52], [2015, 46], [2009, 46], [2010, 45], [2013, 44], [2014, 43], [2012, 42], [2011, 42], [2007, 37], [2006, 36], [2025, 29]]}"
Revista Chilena de Reumatología,2810-6032,,,,2810-6032,2810-6032,True,,1763860382471.0,100,6,106,0.0,0.51,0.86,0.0,0.0,0.0,0.86,0.0,0.0,0.08,0.0,0.5,0.8333333333333333,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,Revista Chilena de Reumatología,Sociedad Chilena de Reumatologia,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': False, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': True, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2023, 57], [2025, 22], [2024, 21], [2022, 6]]}"
Progress Annals: Journal of Progressive Research,2810-6466,,,,2810-6466,,False,Journal not found in Crossref,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,[],[],{}
Boletín Latinoamericano y del Caribe de Plantas Medicinales y Aromáticas,0717-7917,,,,0717-7917,0717-7917,True,,1763859059602.0,198,145,343,0.0,0.9090909090909091,0.0,0.8737373737373737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6827586206896552,0.0,0.5655172413793103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Boletin Latinoamericano y del Caribe de plantas Medicinales y Aromaticas,MS-Editions,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': False, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': False, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': False, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': False, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2025, 71], [2024, 68], [2023, 59], [2021, 54], [2022, 49], [2020, 26], [2019, 16]]}"
Cuadernos.info,0719-367X,,,,0719-367X,0719-367X,True,,1763944289941.0,17,264,281,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9242424242424242,0.1439393939393939,0.0,0.0,0.0,0.9962121212121212,0.0,0.0,0.01136363636363636,0,0,0,0,0,0,0,Cuadernos info,Pontificia Universidad Catolica de Chile,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': False, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': True, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2021, 28], [2012, 24], [1986, 21], [2024, 17], [1990, 16], [1988, 16], [2014, 15], [1994, 15], [2018, 14], [1996, 14], [1995, 14], [2005, 13], [1999, 13], [1993, 13], [1991, 13], [2001, 12], [2007, 10], [1997, 9], [2020, 1], [2015, 1], [2013, 1], [2011, 1]]}"
Maderas-Cienc Tecnol,0717-3644;0718-221X,,,,0717-3644;0718-221X,0717-3644,True,,1763943675496.0,147,779,926,0.0,0.7959183673469388,0.7959183673469388,0.07482993197278912,0.0,0.0,0.7959183673469388,0.0,0.0,0.3469387755102041,0.0,0.355584082156611,0.355584082156611,0.0,0.0,0.0,0.355584082156611,0.0,0.0,0.0,0,0,0,0,0,0,0,Maderas Ciencia y tecnología,Universidad del Bio Bio,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': True, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2014, 205], [2015, 77], [2016, 66], [2021, 64], [2020, 62], [2018, 62], [2019, 56], [2022, 54], [2025, 52], [2023, 52], [2017, 44], [2024, 43], [2002, 23], [2003, 18], [2004, 15], [2001, 14], [2005, 11], [2012, 3], [2011, 1], [2010, 1], [2009, 1], [2007, 1], [2006, 1]]}"
Autoctonía. Revista de Ciencias Sociales e Historia,0719-8213,,,,0719-8213,0719-8213,True,,1763858264037.0,132,184,316,0.0,0.5833333333333333,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03804347826086957,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Autoctonia Revista de Ciencias Sociales e Historia,Universidad Bernardo O'Higgins,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': False, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': False, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': False, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': False, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': False, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2024, 78], [2022, 43], [2021, 35], [2018, 31], [2019, 28], [2025, 27], [2023, 27], [2020, 25], [2017, 22]]}"
Revista Confluencia,2735-6027,,,,2735-6027,2735-6027,True,,1763860949092.0,154,189,343,0.0,0.9675324675324675,1.0,0.512987012987013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9523809523809524,0.164021164021164,0.01587301587301587,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Revista Confluencia,Universidad del Desarrollo,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2020, 84], [2025, 54], [2022, 53], [2021, 52], [2023, 51], [2024, 49]]}"
